date,store_id,state,product_id,sales,price,cost,margin,out_of_stock_pct
2024-03-01,217,CA,Cheese,134,7.03,4.35,359.12,6.19
2024-03-02,217,CA,Cheese,158,6.74,4.43,364.98,0.0
2024-03-03,217,CA,Cheese,108,6.6,4.55,221.4,0.0
2024-03-04,217,CA,Cheese,146,7.07,4.6,360.62,19.43
2024-03-05,217,CA,Cheese,119,6.48,4.19,272.51,4.15
2024-03-06,217,CA,Cheese,133,6.26,4.05,293.93,18.1
2024-03-07,217,CA,Cheese,137,6.77,4.11,364.42,0.0
2024-03-08,217,CA,Cheese,178,6.31,4.29,359.56,0.0
2024-03-09,217,CA,Cheese,145,6.51,4.48,294.35,13.92
2024-03-10,217,CA,Cheese,177,5.37,4.26,196.47,0.0
2024-03-11,217,CA,Cheese,202,8.12,4.8,670.64,2.48
2024-03-12,217,CA,Cheese,123,5.53,4.36,143.91,0.0
2024-03-13,217,CA,Cheese,150,5.33,4.21,168.0,2.69
2024-03-14,217,CA,Cheese,168,5.19,4.28,152.88,0.0
2024-03-15,217,CA,Cheese,164,7.04,4.35,441.16,0.0
2024-03-16,217,CA,Cheese,178,6.36,4.28,370.24,2.31
2024-03-17,217,CA,Cheese,163,7.52,4.49,493.89,6.46
2024-03-18,217,CA,Cheese,143,6.98,4.59,341.77,1.56
2024-03-19,217,CA,Cheese,186,6.28,4.74,286.44,18.23
2024-03-20,217,CA,Cheese,148,7.36,4.88,367.04,5.94
2024-03-21,217,CA,Cheese,176,7.53,4.7,498.08,9.59
2024-03-22,217,CA,Cheese,142,7.32,4.78,360.68,8.52
2024-03-23,217,CA,Cheese,133,6.61,4.35,300.58,0.0
2024-03-24,217,CA,Cheese,132,7.69,4.75,388.08,0.0
2024-03-25,217,CA,Cheese,132,7.96,5.09,378.84,0.52
2024-03-26,217,CA,Cheese,166,6.88,4.84,338.64,12.74
2024-03-27,217,CA,Cheese,154,5.97,4.49,227.92,10.38
2024-03-28,217,CA,Cheese,144,6.48,4.71,254.88,2.41
2024-03-29,217,CA,Cheese,143,8.55,5.06,499.07,0.2
2024-03-30,217,CA,Cheese,143,7.04,4.63,344.63,9.95
2024-03-31,217,CA,Cheese,145,6.43,4.12,334.95,6.62
2024-01-01,217,CA,Chicken,171,3.89,3.23,112.86,12.39
2024-01-02,217,CA,Chicken,189,3.2,2.59,115.29,0.0
2024-01-03,217,CA,Chicken,177,4.63,3.23,247.8,3.0
2024-01-04,217,CA,Chicken,162,3.9,2.41,241.38,8.63
2024-01-05,217,CA,Chicken,175,4.69,2.76,337.75,14.05
2024-01-06,217,CA,Chicken,178,3.72,2.89,147.74,14.0
2024-01-07,217,CA,Chicken,217,4.01,2.76,271.25,0.0
2024-01-08,217,CA,Chicken,167,4.37,3.03,223.78,0.0
2024-01-09,217,CA,Chicken,179,3.8,2.8,179.0,20.56
2024-01-10,217,CA,Chicken,206,3.02,2.43,121.54,20.85
2024-01-11,217,CA,Chicken,168,4.55,2.94,270.48,0.0
2024-01-12,217,CA,Chicken,183,3.79,2.6,217.77,21.76
2024-01-13,217,CA,Chicken,188,5.02,2.96,387.28,0.0
2024-01-14,217,CA,Chicken,167,4.21,2.76,242.15,10.21
2024-01-15,217,CA,Chicken,189,4.43,3.18,236.25,6.24
2024-01-16,217,CA,Chicken,192,5.1,3.05,393.6,6.0
2024-01-17,217,CA,Chicken,207,5.11,3.06,424.35,14.11
2024-01-18,217,CA,Chicken,203,4.38,3.3,219.24,13.29
2024-01-19,217,CA,Chicken,219,3.65,2.73,201.48,13.35
2024-01-20,217,CA,Chicken,166,4.16,3.17,164.34,5.56
2024-01-21,217,CA,Chicken,204,5.45,3.39,420.24,13.01
2024-01-22,217,CA,Chicken,180,4.31,2.56,315.0,10.36
2024-01-23,217,CA,Chicken,180,4.22,3.09,203.4,0.0
2024-01-24,217,CA,Chicken,168,4.1,2.82,215.04,10.01
2024-01-25,217,CA,Chicken,183,4.03,2.65,252.54,23.01
2024-01-26,217,CA,Chicken,177,3.3,2.21,192.93,14.32
2024-01-27,217,CA,Chicken,177,3.95,2.84,196.47,3.1
2024-01-28,217,CA,Chicken,171,4.25,3.39,147.06,9.65
2024-01-29,217,CA,Chicken,176,4.75,2.81,341.44,22.28
2024-01-30,217,CA,Chicken,183,5.0,3.19,331.23,7.78
2024-01-31,217,CA,Chicken,183,4.77,3.01,322.08,1.29
2024-02-01,217,CA,Chicken,170,5.0,3.52,251.6,7.04
2024-02-02,217,CA,Chicken,182,4.25,3.25,182.0,10.63
2024-02-03,217,CA,Chicken,186,3.67,2.24,265.98,0.0
2024-02-04,217,CA,Chicken,185,3.65,2.7,175.75,6.12
2024-02-05,217,CA,Chicken,183,3.57,2.95,113.46,21.9
2024-02-06,217,CA,Chicken,146,4.77,3.07,248.2,5.58
2024-02-07,217,CA,Chicken,175,4.68,2.81,327.25,0.0
2024-02-08,217,CA,Chicken,140,3.33,2.76,79.8,0.0
2024-02-09,217,CA,Chicken,135,4.51,3.23,172.8,19.08
2024-02-10,217,CA,Chicken,152,4.29,2.7,241.68,0.0
2024-02-11,217,CA,Chicken,110,4.18,3.0,129.8,0.0
2024-02-12,217,CA,Chicken,167,3.57,2.48,182.03,0.0
2024-02-13,217,CA,Chicken,141,4.15,3.03,157.92,23.03
2024-02-14,217,CA,Chicken,119,3.67,2.8,103.53,0.0
2024-02-15,217,CA,Chicken,155,4.58,2.7,291.4,3.97
2024-02-16,217,CA,Chicken,139,4.24,2.92,183.48,3.44
2024-02-17,217,CA,Chicken,126,3.65,2.92,91.98,0.0
2024-02-18,217,CA,Chicken,156,3.78,2.91,135.72,0.0
2024-02-19,217,CA,Chicken,184,4.81,3.39,261.28,29.43
2024-02-20,217,CA,Chicken,139,3.88,2.64,172.36,13.06
2024-02-21,217,CA,Chicken,165,4.19,2.95,204.6,0.0
2024-02-22,217,CA,Chicken,132,4.04,3.02,134.64,0.0
2024-02-23,217,CA,Chicken,127,4.63,2.81,231.14,0.0
2024-02-24,217,CA,Chicken,142,3.88,2.76,159.04,8.1
2024-02-25,217,CA,Chicken,163,4.92,3.0,312.96,13.97
2024-02-26,217,CA,Chicken,154,4.0,2.45,238.7,5.44
2024-02-27,217,CA,Chicken,144,3.62,2.48,164.16,10.79
2024-02-28,217,CA,Chicken,138,4.41,3.09,182.16,0.0
2024-02-29,217,CA,Chicken,159,3.47,2.72,119.25,16.37
2024-03-01,217,CA,Chicken,176,3.58,2.64,165.44,3.42
2024-03-02,217,CA,Chicken,191,5.53,3.34,418.29,0.0
2024-03-03,217,CA,Chicken,194,4.31,3.26,203.7,6.79
2024-03-04,217,CA,Chicken,173,3.94,2.72,211.06,0.0
2024-03-05,217,CA,Chicken,182,4.18,2.84,243.88,9.35
2024-03-06,217,CA,Chicken,187,4.67,3.65,190.74,16.97
2024-03-07,217,CA,Chicken,190,3.25,2.25,190.0,8.92
2024-03-08,217,CA,Chicken,209,3.51,2.76,156.75,26.91
2024-03-09,217,CA,Chicken,194,4.65,2.98,323.98,0.0
2024-03-10,217,CA,Chicken,212,3.7,2.64,224.72,0.0
2024-03-11,217,CA,Chicken,157,4.43,3.16,199.39,10.88
2024-03-12,217,CA,Chicken,189,3.92,3.11,153.09,11.46
2024-03-13,217,CA,Chicken,184,4.35,2.65,312.8,0.0
2024-03-14,217,CA,Chicken,188,3.39,2.5,167.32,6.63
2024-03-15,217,CA,Chicken,189,3.91,2.77,215.46,15.47
2024-03-16,217,CA,Chicken,175,2.92,2.34,101.5,2.75
2024-03-17,217,CA,Chicken,179,4.0,2.93,191.53,0.0
2024-03-18,217,CA,Chicken,198,3.47,2.6,172.26,0.0
2024-03-19,217,CA,Chicken,200,3.75,2.88,174.0,0.0
2024-03-20,217,CA,Chicken,174,3.5,2.78,125.28,0.0
2024-03-21,217,CA,Chicken,183,4.33,2.81,278.16,0.0
2024-03-22,217,CA,Chicken,197,3.89,2.58,258.07,17.46
2024-03-23,217,CA,Chicken,181,4.09,2.69,253.4,10.39
2024-03-24,217,CA,Chicken,184,3.9,3.12,143.52,0.0
2024-03-25,217,CA,Chicken,190,3.75,2.73,193.8,5.38
2024-03-26,217,CA,Chicken,178,5.23,3.29,345.32,0.0
2024-03-27,217,CA,Chicken,203,3.96,3.1,174.58,6.52
2024-03-28,217,CA,Chicken,151,3.59,2.39,181.2,0.0
2024-03-29,217,CA,Chicken,182,3.49,2.89,109.2,10.78
2024-03-30,217,CA,Chicken,145,4.01,2.9,160.95,15.95
2024-03-31,217,CA,Chicken,191,4.01,2.51,286.5,1.48
2024-01-01,217,CA,Beef,220,3.46,2.51,209.0,14.08
2024-01-02,217,CA,Beef,303,3.8,2.36,436.32,9.25
2024-01-03,217,CA,Beef,243,4.22,2.79,347.49,18.33
2024-01-04,217,CA,Beef,249,3.06,2.05,251.49,0.0
2024-01-05,217,CA,Beef,217,3.93,2.47,316.82,3.6
2024-01-06,217,CA,Beef,242,2.63,2.15,116.16,0.0
2024-01-07,217,CA,Beef,198,3.76,2.23,302.94,14.91
2024-01-08,217,CA,Beef,247,3.65,2.41,306.28,0.0
2024-01-09,217,CA,Beef,231,4.29,2.88,325.71,9.76
2024-01-10,217,CA,Beef,252,3.41,2.61,201.6,0.0
2024-01-11,217,CA,Beef,241,4.56,2.86,409.7,0.0
2024-01-12,217,CA,Beef,302,4.88,3.06,549.64,0.46
2024-01-13,217,CA,Beef,257,5.27,3.36,490.87,13.47
2024-01-14,217,CA,Beef,266,4.38,2.75,433.58,6.49
2024-01-15,217,CA,Beef,265,3.76,2.37,368.35,0.98
2024-01-16,217,CA,Beef,230,3.56,2.91,149.5,3.68
2024-01-17,217,CA,Beef,284,3.51,2.31,340.8,19.22
2024-01-18,217,CA,Beef,297,3.29,2.22,317.79,0.0
2024-01-19,217,CA,Beef,254,3.12,2.26,218.44,2.4
2024-01-20,217,CA,Beef,276,4.22,2.55,460.92,0.0
2024-01-21,217,CA,Beef,280,3.02,2.46,156.8,0.0
2024-01-22,217,CA,Beef,300,3.59,2.81,234.0,0.0
2024-01-23,217,CA,Beef,227,4.24,2.98,286.02,13.97
2024-01-24,217,CA,Beef,241,3.85,2.32,368.73,8.86
2024-01-25,217,CA,Beef,265,3.64,2.58,280.9,0.0
2024-01-26,217,CA,Beef,248,4.63,2.83,446.4,0.13
2024-01-27,217,CA,Beef,250,4.39,2.8,397.5,16.45
2024-01-28,217,CA,Beef,230,3.17,2.35,188.6,4.33
2024-01-29,217,CA,Beef,278,2.99,2.16,230.74,0.0
2024-01-30,217,CA,Beef,230,3.26,2.58,156.4,2.92
2024-01-31,217,CA,Beef,222,3.85,3.0,188.7,4.58
2024-02-01,217,CA,Beef,245,2.5,1.95,134.75,0.0
2024-02-02,217,CA,Beef,201,3.41,2.01,281.4,6.03
2024-02-03,217,CA,Beef,215,3.38,2.55,178.45,3.74
2024-02-04,217,CA,Beef,216,4.72,3.0,371.52,11.43
2024-02-05,217,CA,Beef,218,4.4,3.39,220.18,0.0
2024-02-06,217,CA,Beef,173,4.86,3.05,313.13,23.67
2024-02-07,217,CA,Beef,188,4.44,3.11,250.04,0.0
2024-02-08,217,CA,Beef,215,4.17,2.89,275.2,0.0
2024-02-09,217,CA,Beef,244,5.48,3.28,536.8,0.0
2024-02-10,217,CA,Beef,201,3.58,2.97,122.61,0.0
2024-02-11,217,CA,Beef,195,2.88,2.2,132.6,11.67
2024-02-12,217,CA,Beef,196,3.7,2.58,219.52,0.0
2024-02-13,217,CA,Beef,178,3.64,2.85,140.62,4.59
2024-02-14,217,CA,Beef,221,4.98,3.03,430.95,15.85
2024-02-15,217,CA,Beef,178,4.3,2.78,270.56,0.0
2024-02-16,217,CA,Beef,161,4.47,3.05,228.62,0.0
2024-02-17,217,CA,Beef,161,3.53,2.73,128.8,2.29
2024-02-18,217,CA,Beef,189,4.9,3.39,285.39,0.0
2024-02-19,217,CA,Beef,207,4.49,2.72,366.39,15.09
2024-02-20,217,CA,Beef,177,3.28,2.63,115.05,6.14
2024-02-21,217,CA,Beef,163,3.13,2.15,159.74,4.79
2024-02-22,217,CA,Beef,234,3.92,2.59,311.22,2.85
2024-02-23,217,CA,Beef,232,4.19,2.65,357.28,12.77
2024-02-24,217,CA,Beef,272,4.07,2.52,421.6,3.23
2024-02-25,217,CA,Beef,220,4.73,3.14,349.8,3.85
2024-02-26,217,CA,Beef,231,4.63,2.8,422.73,4.28
2024-02-27,217,CA,Beef,207,3.79,2.51,264.96,35.66
2024-02-28,217,CA,Beef,183,3.8,2.26,281.82,7.45
2024-02-29,217,CA,Beef,230,4.0,2.82,271.4,0.0
2024-03-01,217,CA,Beef,203,3.57,2.61,194.88,14.08
2024-03-02,217,CA,Beef,207,3.85,2.74,229.77,0.0
2024-03-03,217,CA,Beef,199,3.78,2.31,292.53,14.1
2024-03-04,217,CA,Beef,225,5.21,3.07,481.5,4.63
2024-03-05,217,CA,Beef,210,4.25,2.84,296.1,0.0
2024-03-06,217,CA,Beef,238,4.51,3.03,352.24,0.0
2024-03-07,217,CA,Beef,239,3.42,2.37,250.95,0.0
2024-03-08,217,CA,Beef,242,3.92,2.44,358.16,2.26
2024-03-09,217,CA,Beef,272,2.99,2.47,141.44,0.0
2024-03-10,217,CA,Beef,274,3.05,2.47,158.92,23.28
2024-03-11,217,CA,Beef,250,3.92,2.65,317.5,0.0
2024-03-12,217,CA,Beef,234,3.27,2.01,294.84,7.94
2024-03-13,217,CA,Beef,262,4.14,2.88,330.12,13.07
2024-03-14,217,CA,Beef,288,3.32,2.63,198.72,5.85
2024-03-15,217,CA,Beef,280,3.66,2.46,336.0,0.0
2024-03-16,217,CA,Beef,303,3.53,2.15,418.14,10.0
2024-03-17,217,CA,Beef,274,3.76,2.36,383.6,0.0
2024-03-18,217,CA,Beef,256,3.61,2.76,217.6,8.52
2024-03-19,217,CA,Beef,263,3.54,2.75,207.77,11.59
2024-03-20,217,CA,Beef,277,4.5,3.15,373.95,15.43
2024-03-21,217,CA,Beef,261,3.76,2.89,227.07,9.24
2024-03-22,217,CA,Beef,262,3.79,2.43,356.32,6.62
2024-03-23,217,CA,Beef,205,4.91,3.02,387.45,8.5
2024-03-24,217,CA,Beef,249,4.0,2.57,356.07,11.55
2024-03-25,217,CA,Beef,295,4.17,2.81,401.2,24.02
2024-03-26,217,CA,Beef,266,3.53,2.45,287.28,9.88
2024-03-27,217,CA,Beef,253,3.99,2.45,389.62,0.92
2024-03-28,217,CA,Beef,229,3.49,2.72,176.33,2.2
2024-03-29,217,CA,Beef,243,4.18,2.82,330.48,17.68
2024-03-30,217,CA,Beef,246,4.1,2.48,398.52,26.11
2024-03-31,217,CA,Beef,211,4.01,2.58,301.73,10.97
2024-01-01,217,CA,Rice,273,5.66,3.56,573.3,0.0
2024-01-02,217,CA,Rice,177,4.37,2.93,254.88,5.11
2024-01-03,217,CA,Rice,229,3.62,3.01,139.69,7.22
2024-01-04,217,CA,Rice,191,4.24,3.16,206.28,11.32
2024-01-05,217,CA,Rice,207,5.14,3.83,271.17,0.0
2024-01-06,217,CA,Rice,251,5.0,4.12,220.88,0.0
2024-01-07,217,CA,Rice,283,5.06,3.44,458.46,0.0
2024-01-08,217,CA,Rice,225,4.09,3.32,173.25,19.02
2024-01-09,217,CA,Rice,263,4.63,3.83,210.4,0.0
2024-01-10,217,CA,Rice,241,5.05,2.98,498.87,15.11
2024-01-11,217,CA,Rice,228,5.12,3.59,348.84,0.0
2024-01-12,217,CA,Rice,201,5.2,3.71,299.49,14.62
2024-01-13,217,CA,Rice,244,3.82,2.81,246.44,12.5
2024-01-14,217,CA,Rice,226,5.21,3.6,363.86,0.09
2024-01-15,217,CA,Rice,234,5.93,3.59,547.56,0.0
2024-01-16,217,CA,Rice,239,4.51,3.59,219.88,26.66
2024-01-17,217,CA,Rice,241,5.64,3.69,469.95,0.0
2024-01-18,217,CA,Rice,279,5.43,3.2,622.17,3.68
2024-01-19,217,CA,Rice,252,4.27,3.21,267.12,15.81
2024-01-20,217,CA,Rice,225,6.12,3.69,546.75,15.68
2024-01-21,217,CA,Rice,251,5.4,3.65,439.25,30.31
2024-01-22,217,CA,Rice,246,5.41,3.47,477.24,8.36
2024-01-23,217,CA,Rice,262,6.79,4.14,694.3,3.34
2024-01-24,217,CA,Rice,212,6.18,3.79,506.68,0.0
2024-01-25,217,CA,Rice,235,5.56,3.53,477.05,3.93
2024-01-26,217,CA,Rice,225,3.96,2.95,227.25,0.0
2024-01-27,217,CA,Rice,244,3.47,2.83,156.16,4.14
2024-01-28,217,CA,Rice,213,4.07,2.84,261.99,21.92
2024-01-29,217,CA,Rice,194,5.95,3.61,453.96,0.31
2024-01-30,217,CA,Rice,195,4.62,3.37,243.75,1.44
2024-01-31,217,CA,Rice,206,3.86,3.2,135.96,0.0
2024-02-01,217,CA,Rice,228,4.31,3.44,198.36,4.4
2024-02-02,217,CA,Rice,184,6.32,3.91,443.44,4.13
2024-02-03,217,CA,Rice,158,4.61,3.52,172.22,0.0
2024-02-04,217,CA,Rice,217,4.73,3.75,212.66,14.23
2024-02-05,217,CA,Rice,183,4.79,3.41,252.54,7.49
2024-02-06,217,CA,Rice,210,4.27,3.13,239.4,5.93
2024-02-07,217,CA,Rice,229,4.55,3.28,290.83,4.74
2024-02-08,217,CA,Rice,243,5.69,3.37,563.76,0.0
2024-02-09,217,CA,Rice,182,5.26,3.94,240.24,15.57
2024-02-10,217,CA,Rice,160,5.12,3.57,248.0,3.24
2024-02-11,217,CA,Rice,198,4.17,3.26,180.18,9.95
2024-02-12,217,CA,Rice,221,3.24,2.66,128.18,10.93
2024-02-13,217,CA,Rice,207,3.95,2.97,202.86,0.0
2024-02-14,217,CA,Rice,169,4.93,3.22,288.99,0.0
2024-02-15,217,CA,Rice,169,5.37,3.7,282.23,19.88
2024-02-16,217,CA,Rice,206,5.08,3.74,276.04,23.32
2024-02-17,217,CA,Rice,222,5.29,3.49,399.6,19.31
2024-02-18,217,CA,Rice,188,5.75,3.38,445.56,4.5
2024-02-19,217,CA,Rice,202,5.64,3.88,355.52,10.8
2024-02-20,217,CA,Rice,173,5.28,3.29,344.27,0.0
2024-02-21,217,CA,Rice,191,5.91,3.53,454.58,0.0
2024-02-22,217,CA,Rice,196,5.53,3.58,382.2,0.0
2024-02-23,217,CA,Rice,181,5.5,3.86,296.84,0.0
2024-02-24,217,CA,Rice,191,5.23,3.49,332.34,4.74
2024-02-25,217,CA,Rice,209,4.98,3.72,263.34,17.65
2024-02-26,217,CA,Rice,190,4.68,3.6,205.2,13.4
2024-02-27,217,CA,Rice,197,4.73,3.23,295.5,6.44
2024-02-28,217,CA,Rice,190,4.11,3.23,167.2,7.2
2024-02-29,217,CA,Rice,202,4.58,3.49,220.18,0.0
2024-03-01,217,CA,Rice,206,3.49,2.76,150.38,0.0
2024-03-02,217,CA,Rice,211,4.9,3.8,232.1,10.37
2024-03-03,217,CA,Rice,219,5.29,3.33,429.24,2.49
2024-03-04,217,CA,Rice,249,4.08,3.11,241.53,0.0
2024-03-05,217,CA,Rice,247,4.39,3.34,259.35,24.39
2024-03-06,217,CA,Rice,241,5.84,3.79,494.05,0.0
2024-03-07,217,CA,Rice,252,4.44,3.19,315.0,12.16
2024-03-08,217,CA,Rice,224,4.65,3.51,255.36,0.0
2024-03-09,217,CA,Rice,197,5.3,3.49,356.57,2.06
2024-03-10,217,CA,Rice,217,4.75,2.94,392.77,0.0
2024-03-11,217,CA,Rice,250,5.63,3.36,567.5,0.0
2024-03-12,217,CA,Rice,245,5.34,3.75,389.55,7.7
2024-03-13,217,CA,Rice,231,5.7,4.08,374.22,0.0
2024-03-14,217,CA,Rice,211,4.96,3.47,314.39,2.44
2024-03-15,217,CA,Rice,263,5.29,3.28,528.63,3.35
2024-03-16,217,CA,Rice,224,5.23,3.68,347.2,6.44
2024-03-17,217,CA,Rice,237,5.41,3.4,476.37,4.79
2024-03-18,217,CA,Rice,211,5.46,3.79,352.37,16.04
2024-03-19,217,CA,Rice,242,5.07,3.42,399.3,0.0
2024-03-20,217,CA,Rice,278,6.21,3.89,644.96,8.94
2024-03-21,217,CA,Rice,256,5.11,3.81,332.8,15.27
2024-03-22,217,CA,Rice,218,5.6,3.35,490.5,9.68
2024-03-23,217,CA,Rice,239,5.0,3.67,317.87,11.44
2024-03-24,217,CA,Rice,237,4.34,2.66,398.16,16.73
2024-03-25,217,CA,Rice,248,6.31,4.06,558.0,0.23
2024-03-26,217,CA,Rice,186,5.09,3.39,316.2,9.57
2024-03-27,217,CA,Rice,214,5.86,3.85,430.14,0.0
2024-03-28,217,CA,Rice,218,5.63,3.37,492.68,32.74
2024-03-29,217,CA,Rice,197,5.78,3.62,425.52,0.0
2024-03-30,217,CA,Rice,221,5.14,3.15,439.79,16.0
2024-03-31,217,CA,Rice,230,5.21,3.52,388.7,0.0
2024-01-01,217,CA,Pasta,148,1.61,1.09,76.96,13.3
2024-01-02,217,CA,Pasta,139,2.32,1.53,109.81,14.67
2024-01-03,217,CA,Pasta,134,1.35,1.12,30.82,4.49
2024-01-04,217,CA,Pasta,170,1.64,0.98,112.2,7.08
2024-01-05,217,CA,Pasta,174,2.02,1.26,132.24,0.0
2024-01-06,217,CA,Pasta,153,2.11,1.45,100.98,12.79
2024-01-07,217,CA,Pasta,130,2.1,1.24,111.8,14.46
2024-01-08,217,CA,Pasta,171,1.66,1.38,47.88,25.62
2024-01-09,217,CA,Pasta,165,1.78,1.27,84.15,0.0
2024-01-10,217,CA,Pasta,158,1.66,1.08,91.64,13.5
2024-01-11,217,CA,Pasta,157,2.36,1.55,127.17,0.0
2024-01-12,217,CA,Pasta,178,2.26,1.35,161.98,7.57
2024-01-13,217,CA,Pasta,184,1.45,0.96,90.16,0.34
2024-01-14,217,CA,Pasta,157,1.53,1.18,54.95,3.8
2024-01-15,217,CA,Pasta,183,2.07,1.3,140.91,11.89
2024-01-16,217,CA,Pasta,168,1.83,1.3,89.04,23.13
2024-01-17,217,CA,Pasta,151,1.0,0.63,55.87,11.37
2024-01-18,217,CA,Pasta,158,1.27,0.77,79.0,10.34
2024-01-19,217,CA,Pasta,155,2.59,1.64,147.25,6.56
2024-01-20,217,CA,Pasta,166,1.35,0.94,68.06,7.15
2024-01-21,217,CA,Pasta,145,0.59,0.44,21.75,0.0
2024-01-22,217,CA,Pasta,183,1.52,0.9,113.46,0.0
2024-01-23,217,CA,Pasta,164,2.59,1.85,121.36,15.92
2024-01-24,217,CA,Pasta,152,1.53,0.94,89.68,0.0
2024-01-25,217,CA,Pasta,149,1.73,1.35,56.62,1.64
2024-01-26,217,CA,Pasta,144,1.0,0.78,31.68,28.01
2024-01-27,217,CA,Pasta,169,1.23,0.93,50.7,17.12
2024-01-28,217,CA,Pasta,139,1.86,1.14,100.08,2.53
2024-01-29,217,CA,Pasta,156,1.12,0.9,34.32,6.28
2024-01-30,217,CA,Pasta,126,1.81,1.07,93.24,18.35
2024-01-31,217,CA,Pasta,164,1.61,0.97,104.96,0.0
2024-02-01,217,CA,Pasta,116,1.8,1.37,49.88,7.78
2024-02-02,217,CA,Pasta,150,2.2,1.69,76.5,6.53
2024-02-03,217,CA,Pasta,146,1.18,0.76,61.32,21.24
2024-02-04,217,CA,Pasta,138,1.21,0.94,37.26,7.08
2024-02-05,217,CA,Pasta,167,2.19,1.82,61.79,0.0
2024-02-06,217,CA,Pasta,153,1.59,1.28,47.43,14.88
2024-02-07,217,CA,Pasta,139,1.74,1.37,51.43,18.21
2024-02-08,217,CA,Pasta,108,1.89,1.29,64.8,0.0
2024-02-09,217,CA,Pasta,125,1.86,1.18,85.0,0.0
2024-02-10,217,CA,Pasta,122,1.07,0.76,37.82,0.0
2024-02-11,217,CA,Pasta,137,2.13,1.44,94.53,0.0
2024-02-12,217,CA,Pasta,148,1.86,1.36,74.0,19.33
2024-02-13,217,CA,Pasta,103,1.87,1.28,60.77,11.11
2024-02-14,217,CA,Pasta,103,2.66,1.91,77.25,0.0
2024-02-15,217,CA,Pasta,135,1.85,1.46,52.65,6.01
2024-02-16,217,CA,Pasta,148,2.28,1.78,74.0,0.0
2024-02-17,217,CA,Pasta,130,2.28,1.46,106.6,0.0
2024-02-18,217,CA,Pasta,144,2.38,1.69,99.36,17.84
2024-02-19,217,CA,Pasta,136,2.7,1.64,144.16,8.57
2024-02-20,217,CA,Pasta,112,1.31,1.03,31.36,2.44
2024-02-21,217,CA,Pasta,131,1.73,1.15,75.98,1.62
2024-02-22,217,CA,Pasta,136,2.03,1.63,54.4,7.14
2024-02-23,217,CA,Pasta,144,0.84,0.52,46.08,6.26
2024-02-24,217,CA,Pasta,152,2.06,1.56,76.0,16.45
2024-02-25,217,CA,Pasta,143,1.68,1.31,52.91,0.0
2024-02-26,217,CA,Pasta,153,1.39,0.98,62.73,11.81
2024-02-27,217,CA,Pasta,143,1.63,1.19,62.92,15.01
2024-02-28,217,CA,Pasta,153,2.01,1.27,113.22,0.02
2024-02-29,217,CA,Pasta,170,1.93,1.28,110.5,12.47
2024-03-01,217,CA,Pasta,150,1.38,0.97,61.5,8.55
2024-03-02,217,CA,Pasta,143,1.67,1.31,51.48,0.0
2024-03-03,217,CA,Pasta,148,1.89,1.18,105.08,0.0
2024-03-04,217,CA,Pasta,161,1.33,1.06,43.47,4.94
2024-03-05,217,CA,Pasta,150,2.15,1.47,102.0,10.46
2024-03-06,217,CA,Pasta,164,1.57,1.2,60.68,30.31
2024-03-07,217,CA,Pasta,160,1.52,0.97,88.0,0.0
2024-03-08,217,CA,Pasta,177,2.12,1.67,79.65,0.0
2024-03-09,217,CA,Pasta,161,1.81,1.07,119.14,3.76
2024-03-10,217,CA,Pasta,141,2.03,1.42,86.01,16.9
2024-03-11,217,CA,Pasta,141,2.29,1.71,81.78,21.18
2024-03-12,217,CA,Pasta,125,0.67,0.53,17.5,3.67
2024-03-13,217,CA,Pasta,189,2.09,1.27,154.98,5.21
2024-03-14,217,CA,Pasta,179,1.51,0.94,102.03,17.77
2024-03-15,217,CA,Pasta,169,0.91,0.69,37.18,0.0
2024-03-16,217,CA,Pasta,176,1.46,1.1,63.36,1.07
2024-03-17,217,CA,Pasta,174,2.17,1.29,153.12,0.0
2024-03-18,217,CA,Pasta,188,1.81,1.14,125.96,9.2
2024-03-19,217,CA,Pasta,171,1.78,1.06,123.12,14.12
2024-03-20,217,CA,Pasta,170,1.8,1.2,102.0,0.0
2024-03-21,217,CA,Pasta,180,1.69,1.13,100.8,12.55
2024-03-22,217,CA,Pasta,190,2.33,1.43,171.0,5.54
2024-03-23,217,CA,Pasta,161,3.22,1.94,206.08,9.83
2024-03-24,217,CA,Pasta,167,1.43,1.13,50.1,0.0
2024-03-25,217,CA,Pasta,134,2.19,1.64,73.7,0.0
2024-03-26,217,CA,Pasta,157,1.77,1.15,97.34,19.33
2024-03-27,217,CA,Pasta,147,1.71,1.26,66.15,10.12
2024-03-28,217,CA,Pasta,136,0.97,0.74,31.28,0.0
2024-03-29,217,CA,Pasta,157,1.73,1.22,80.07,3.81
2024-03-30,217,CA,Pasta,161,1.54,0.93,98.21,3.29
2024-03-31,217,CA,Pasta,148,1.48,0.93,81.4,28.02
2024-01-01,218,CA,Banana,144,6.34,4.06,328.32,13.0
2024-01-02,218,CA,Banana,206,4.78,3.71,220.42,18.34
2024-01-03,218,CA,Banana,184,6.09,3.8,421.36,5.73
2024-01-04,218,CA,Banana,191,4.97,3.72,238.75,0.0
2024-01-05,218,CA,Banana,186,5.32,4.16,215.76,33.82
2024-01-06,218,CA,Banana,212,5.18,3.93,265.0,7.52
2024-01-07,218,CA,Banana,213,4.88,3.85,219.39,15.35
2024-01-08,218,CA,Banana,237,4.43,3.42,239.37,33.28
2024-01-09,218,CA,Banana,211,5.75,3.73,426.22,0.87
