date,store_id,state,product_id,sales,price,cost,margin,out_of_stock_pct
2024-02-26,104,IL,Bread,196,2.91,2.21,137.2,6.67
2024-02-27,104,IL,Bread,137,2.95,1.89,145.22,10.99
2024-02-28,104,IL,Bread,173,2.52,1.95,98.61,0.0
2024-02-29,104,IL,Bread,228,2.92,2.33,134.52,0.58
2024-03-01,104,IL,Bread,197,2.89,1.86,202.91,8.07
2024-03-02,104,IL,Bread,207,2.59,2.15,91.08,6.66
2024-03-03,104,IL,Bread,258,2.34,1.79,141.9,0.0
2024-03-04,104,IL,Bread,194,2.68,1.68,194.0,0.0
2024-03-05,104,IL,Bread,185,2.45,1.81,118.4,0.23
2024-03-06,104,IL,Bread,217,2.66,1.89,167.09,4.1
2024-03-07,104,IL,Bread,227,2.47,1.84,143.01,3.68
2024-03-08,104,IL,Bread,219,2.14,1.6,118.26,0.0
2024-03-09,104,IL,Bread,220,2.93,2.09,184.8,15.32
2024-03-10,104,IL,Bread,218,2.74,2.16,126.44,4.02
2024-03-11,104,IL,Bread,222,3.38,2.33,233.1,0.0
2024-03-12,104,IL,Bread,226,3.33,2.42,205.66,6.41
2024-03-13,104,IL,Bread,251,2.51,1.87,160.64,4.84
2024-03-14,104,IL,Bread,220,2.14,1.55,129.8,0.0
2024-03-15,104,IL,Bread,197,3.17,2.16,198.97,9.36
2024-03-16,104,IL,Bread,226,2.61,2.16,101.7,4.18
2024-03-17,104,IL,Bread,243,2.75,1.99,184.68,5.29
2024-03-18,104,IL,Bread,214,2.82,2.13,147.66,2.89
2024-03-19,104,IL,Bread,238,2.33,1.77,133.28,0.0
2024-03-20,104,IL,Bread,231,2.95,1.97,226.38,2.73
2024-03-21,104,IL,Bread,234,2.54,1.87,156.78,4.0
2024-03-22,104,IL,Bread,243,2.87,2.3,138.51,12.86
2024-03-23,104,IL,Bread,207,2.85,2.24,126.27,0.26
2024-03-24,104,IL,Bread,193,2.09,1.52,110.01,13.36
2024-03-25,104,IL,Bread,192,3.14,1.97,224.64,0.45
2024-03-26,104,IL,Bread,221,3.04,1.92,247.52,0.0
2024-03-27,104,IL,Bread,214,2.35,1.71,136.96,0.81
2024-03-28,104,IL,Bread,160,2.36,1.71,104.0,5.89
2024-03-29,104,IL,Bread,160,2.32,1.7,99.2,4.99
2024-03-30,104,IL,Bread,186,3.0,2.39,113.46,14.17
2024-03-31,104,IL,Bread,177,2.72,2.1,109.74,8.75
2024-01-01,105,CA,Banana,189,0.55,0.45,18.9,4.94
2024-01-02,105,CA,Banana,200,1.02,0.66,72.0,7.21
2024-01-03,105,CA,Banana,191,0.71,0.52,36.29,5.55
2024-01-04,105,CA,Banana,216,0.76,0.51,54.0,9.64
2024-01-05,105,CA,Banana,175,1.0,0.63,64.75,3.71
2024-01-06,105,CA,Banana,200,0.88,0.63,50.0,14.36
2024-01-07,105,CA,Banana,198,1.7,1.24,91.08,7.19
2024-01-08,105,CA,Banana,219,1.18,0.84,74.46,17.65
2024-01-09,105,CA,Banana,199,0.67,0.52,29.85,1.23
2024-01-10,105,CA,Banana,221,0.56,0.4,35.36,5.11
2024-01-11,105,CA,Banana,256,1.2,0.78,107.52,3.54
2024-01-12,105,CA,Banana,211,1.22,0.93,61.19,0.87
2024-01-13,105,CA,Banana,261,1.73,1.13,156.6,6.28
2024-01-14,105,CA,Banana,225,1.41,0.95,103.5,10.47
2024-01-15,105,CA,Banana,209,0.88,0.64,50.16,0.0
2024-01-16,105,CA,Banana,234,1.18,0.88,70.2,0.0
2024-01-17,105,CA,Banana,216,0.68,0.48,43.2,0.51
2024-01-18,105,CA,Banana,236,0.85,0.6,59.0,3.5
2024-01-19,105,CA,Banana,192,1.13,0.78,67.2,4.78
2024-01-20,105,CA,Banana,209,1.02,0.71,64.79,5.9
2024-01-21,105,CA,Banana,206,0.58,0.45,26.78,14.03
2024-01-22,105,CA,Banana,208,1.02,0.73,60.32,10.05
2024-01-23,105,CA,Banana,290,0.6,0.5,29.0,7.25
2024-01-24,105,CA,Banana,203,0.93,0.64,58.87,1.4
2024-01-25,105,CA,Banana,193,0.99,0.74,48.25,0.0
2024-01-26,105,CA,Banana,232,1.19,0.76,99.76,7.11
2024-01-27,105,CA,Banana,201,0.83,0.67,32.16,6.44
2024-01-28,105,CA,Banana,185,0.85,0.68,31.45,0.7
2024-01-29,105,CA,Banana,188,0.45,0.33,22.56,11.7
2024-01-30,105,CA,Banana,189,1.34,0.98,68.04,10.34
2024-01-31,105,CA,Banana,175,0.82,0.53,50.75,17.8
2024-02-01,105,CA,Banana,233,1.15,0.74,95.53,6.29
2024-02-02,105,CA,Banana,183,1.11,0.83,51.24,1.41
2024-02-03,105,CA,Banana,152,0.75,0.48,41.04,5.11
2024-02-04,105,CA,Banana,168,1.0,0.73,45.36,0.0
2024-02-05,105,CA,Banana,172,1.38,0.92,79.12,6.24
2024-02-06,105,CA,Banana,186,1.41,0.92,91.14,7.4
2024-02-07,105,CA,Banana,213,1.0,0.66,72.42,2.85
2024-02-08,105,CA,Banana,156,0.99,0.66,51.48,9.82
2024-02-09,105,CA,Banana,206,1.22,0.94,57.68,0.0
2024-02-10,105,CA,Banana,201,0.48,0.38,20.1,9.49
2024-02-11,105,CA,Banana,170,1.3,0.89,69.7,0.0
2024-02-12,105,CA,Banana,200,0.7,0.45,50.0,1.66
2024-02-13,105,CA,Banana,156,0.52,0.4,18.72,5.47
2024-02-14,105,CA,Banana,212,1.8,1.28,110.24,5.49
2024-02-15,105,CA,Banana,198,0.97,0.79,35.64,7.49
2024-02-16,105,CA,Banana,169,1.21,0.79,70.98,7.69
2024-02-17,105,CA,Banana,164,0.97,0.73,39.36,4.71
2024-02-18,105,CA,Banana,193,0.82,0.53,55.97,4.74
2024-02-19,105,CA,Banana,216,1.23,0.98,54.0,11.75
2024-02-20,105,CA,Banana,179,1.07,0.81,46.54,10.01
2024-02-21,105,CA,Banana,211,0.44,0.36,16.88,0.0
2024-02-22,105,CA,Banana,208,0.87,0.69,37.44,1.64
2024-02-23,105,CA,Banana,159,0.86,0.64,34.98,0.0
2024-02-24,105,CA,Banana,228,1.08,0.74,77.52,4.71
2024-02-25,105,CA,Banana,200,1.43,0.94,98.0,9.73
2024-02-26,105,CA,Banana,212,0.82,0.62,42.4,3.51
2024-02-27,105,CA,Banana,208,0.94,0.64,62.4,4.97
2024-02-28,105,CA,Banana,203,1.43,0.9,107.59,0.0
2024-02-29,105,CA,Banana,212,1.09,0.7,82.68,8.54
2024-03-01,105,CA,Banana,216,1.6,1.07,114.48,11.77
2024-03-02,105,CA,Banana,230,1.39,1.04,80.5,6.46
2024-03-03,105,CA,Banana,206,1.2,0.92,57.68,8.66
2024-03-04,105,CA,Banana,202,1.0,0.83,34.34,4.82
2024-03-05,105,CA,Banana,194,1.44,1.01,83.42,5.28
2024-03-06,105,CA,Banana,254,0.64,0.42,55.88,2.22
2024-03-07,105,CA,Banana,216,1.53,0.97,120.96,7.0
2024-03-08,105,CA,Banana,223,0.71,0.52,42.37,0.0
2024-03-09,105,CA,Banana,226,0.75,0.47,63.28,2.34
2024-03-10,105,CA,Banana,231,0.73,0.55,41.58,13.03
2024-03-11,105,CA,Banana,247,0.68,0.43,61.75,0.34
2024-03-12,105,CA,Banana,178,0.9,0.59,55.18,8.83
2024-03-13,105,CA,Banana,216,1.15,0.84,66.96,0.0
2024-03-14,105,CA,Banana,241,0.87,0.64,55.43,5.06
2024-03-15,105,CA,Banana,224,0.74,0.49,56.0,0.0
2024-03-16,105,CA,Banana,245,1.25,0.83,102.9,10.25
2024-03-17,105,CA,Banana,232,1.04,0.78,60.32,0.0
2024-03-18,105,CA,Banana,220,1.01,0.74,59.4,14.77
2024-03-19,105,CA,Banana,238,1.56,1.05,121.38,7.99
2024-03-20,105,CA,Banana,209,1.08,0.77,64.79,6.18
2024-03-21,105,CA,Banana,203,0.96,0.67,58.87,3.97
2024-03-22,105,CA,Banana,253,0.43,0.33,25.3,11.03
2024-03-23,105,CA,Banana,200,0.68,0.47,42.0,10.9
2024-03-24,105,CA,Banana,232,1.32,1.0,74.24,9.0
2024-03-25,105,CA,Banana,256,1.12,0.86,66.56,4.22
2024-03-26,105,CA,Banana,220,1.42,1.0,92.4,1.1
2024-03-27,105,CA,Banana,198,1.04,0.69,69.3,0.0
2024-03-28,105,CA,Banana,211,0.5,0.37,27.43,5.27
2024-03-29,105,CA,Banana,223,0.84,0.65,42.37,13.39
2024-03-30,105,CA,Banana,174,1.34,0.99,60.9,8.38
2024-03-31,105,CA,Banana,166,1.62,1.29,54.78,4.68
2024-01-01,105,CA,Milk,185,2.26,1.45,149.85,3.9
2024-01-02,105,CA,Milk,203,2.34,1.75,119.77,3.51
2024-01-03,105,CA,Milk,220,2.09,1.65,96.8,0.0
2024-01-04,105,CA,Milk,207,1.73,1.26,97.29,6.77
2024-01-05,105,CA,Milk,193,2.49,1.76,140.89,11.57
2024-01-06,105,CA,Milk,196,2.83,1.94,174.44,2.83
2024-01-07,105,CA,Milk,252,2.41,1.66,189.0,0.8
2024-01-08,105,CA,Milk,233,2.52,1.64,205.04,0.79
2024-01-09,105,CA,Milk,212,2.62,1.72,190.8,11.71
2024-01-10,105,CA,Milk,184,2.14,1.74,73.6,8.12
2024-01-11,105,CA,Milk,228,2.43,1.99,100.32,4.63
2024-01-12,105,CA,Milk,222,2.76,1.85,202.02,5.5
2024-01-13,105,CA,Milk,218,2.91,1.83,235.44,1.74
2024-01-14,105,CA,Milk,215,2.59,1.62,208.55,11.77
2024-01-15,105,CA,Milk,163,2.72,1.81,148.33,5.17
2024-01-16,105,CA,Milk,194,2.54,1.79,145.5,7.38
2024-01-17,105,CA,Milk,239,1.83,1.2,150.57,11.83
2024-01-18,105,CA,Milk,212,2.69,1.87,173.84,8.71
2024-01-19,105,CA,Milk,209,2.69,1.86,173.47,3.07
2024-01-20,105,CA,Milk,184,2.42,1.96,84.64,1.12
2024-01-21,105,CA,Milk,207,2.42,1.65,159.39,6.36
2024-01-22,105,CA,Milk,222,2.23,1.84,86.58,0.0
2024-01-23,105,CA,Milk,206,2.4,1.71,142.14,14.49
2024-01-24,105,CA,Milk,217,2.57,1.95,134.54,5.19
2024-01-25,105,CA,Milk,208,2.6,1.68,191.36,4.16
2024-01-26,105,CA,Milk,227,3.02,2.01,229.27,6.8
2024-01-27,105,CA,Milk,236,2.03,1.54,115.64,2.93
2024-01-28,105,CA,Milk,196,2.4,1.79,119.56,3.21
2024-01-29,105,CA,Milk,222,2.28,1.54,164.28,5.22
2024-01-30,105,CA,Milk,219,1.9,1.32,127.02,15.61
2024-01-31,105,CA,Milk,197,1.75,1.33,82.74,5.79
2024-02-01,105,CA,Milk,201,2.33,1.71,124.62,9.96
2024-02-02,105,CA,Milk,212,2.3,1.79,108.12,7.25
2024-02-03,105,CA,Milk,193,3.07,2.09,189.14,0.0
2024-02-04,105,CA,Milk,195,2.38,1.74,124.8,9.07
2024-02-05,105,CA,Milk,173,2.18,1.38,138.4,5.78
2024-02-06,105,CA,Milk,193,2.6,2.03,110.01,0.0
2024-02-07,105,CA,Milk,209,3.18,2.2,204.82,3.11
2024-02-08,105,CA,Milk,158,2.17,1.65,82.16,5.07
2024-02-09,105,CA,Milk,194,2.47,1.61,166.84,12.78
2024-02-10,105,CA,Milk,159,1.68,1.38,47.7,10.53
2024-02-11,105,CA,Milk,134,2.26,1.69,76.38,20.59
2024-02-12,105,CA,Milk,178,2.03,1.51,92.56,4.71
2024-02-13,105,CA,Milk,177,2.28,1.76,92.04,8.31
2024-02-14,105,CA,Milk,157,2.75,2.07,106.76,6.23
2024-02-15,105,CA,Milk,192,2.3,1.6,134.4,11.43
2024-02-16,105,CA,Milk,172,2.51,1.79,123.84,0.33
2024-02-17,105,CA,Milk,158,2.32,1.87,71.1,2.78
2024-02-18,105,CA,Milk,162,2.54,1.6,152.28,8.49
2024-02-19,105,CA,Milk,167,2.55,1.71,140.28,5.08
2024-02-20,105,CA,Milk,143,2.01,1.44,81.51,6.68
2024-02-21,105,CA,Milk,168,2.7,1.94,127.68,9.83
2024-02-22,105,CA,Milk,198,2.72,2.09,124.74,4.58
2024-02-23,105,CA,Milk,199,2.54,1.61,185.07,17.26
2024-02-24,105,CA,Milk,227,2.46,1.73,165.71,6.93
2024-02-25,105,CA,Milk,217,2.5,1.7,173.6,1.72
2024-02-26,105,CA,Milk,210,2.17,1.75,88.2,5.91
2024-02-27,105,CA,Milk,178,2.09,1.39,124.6,6.18
2024-02-28,105,CA,Milk,215,2.63,1.69,202.1,12.18
2024-02-29,105,CA,Milk,186,2.25,1.52,135.78,4.66
2024-03-01,105,CA,Milk,201,2.68,1.88,160.8,1.13
2024-03-02,105,CA,Milk,232,2.76,2.12,148.48,4.8
2024-03-03,105,CA,Milk,233,1.99,1.52,109.51,10.38
2024-03-04,105,CA,Milk,231,2.48,1.9,133.98,4.92
2024-03-05,105,CA,Milk,154,2.53,1.6,143.22,1.87
2024-03-06,105,CA,Milk,195,2.4,1.75,126.75,2.91
2024-03-07,105,CA,Milk,201,2.42,1.52,180.9,1.42
2024-03-08,105,CA,Milk,242,2.06,1.6,111.32,2.43
2024-03-09,105,CA,Milk,212,2.33,1.8,112.36,7.28
2024-03-10,105,CA,Milk,162,2.61,1.93,110.16,12.18
2024-03-11,105,CA,Milk,203,2.34,1.54,162.4,2.75
2024-03-12,105,CA,Milk,210,2.22,1.78,92.4,0.0
2024-03-13,105,CA,Milk,204,2.81,2.04,157.08,0.36
2024-03-14,105,CA,Milk,252,2.84,1.8,262.08,0.0
2024-03-15,105,CA,Milk,240,2.46,1.71,180.0,2.72
2024-03-16,105,CA,Milk,232,2.85,1.83,236.64,8.54
2024-03-17,105,CA,Milk,251,2.57,1.81,190.76,0.0
2024-03-18,105,CA,Milk,217,3.12,2.32,173.6,8.62
2024-03-19,105,CA,Milk,274,2.81,2.01,219.2,6.21
2024-03-20,105,CA,Milk,231,2.26,1.72,124.74,0.0
2024-03-21,105,CA,Milk,225,2.69,1.97,162.0,2.0
2024-03-22,105,CA,Milk,231,2.32,1.9,97.02,0.45
2024-03-23,105,CA,Milk,212,1.87,1.53,72.08,0.89
2024-03-24,105,CA,Milk,193,2.01,1.55,88.78,12.1
2024-03-25,105,CA,Milk,199,2.52,1.76,151.24,2.49
2024-03-26,105,CA,Milk,239,3.07,1.99,258.12,9.32
2024-03-27,105,CA,Milk,219,2.08,1.68,87.6,0.0
2024-03-28,105,CA,Milk,249,2.13,1.58,136.95,8.32
2024-03-29,105,CA,Milk,229,2.22,1.62,137.4,10.19
2024-03-30,105,CA,Milk,220,2.66,2.08,127.6,2.65
2024-03-31,105,CA,Milk,177,2.39,1.63,134.52,6.04
2024-01-01,105,CA,Eggs,201,2.54,1.97,114.57,0.0
2024-01-02,105,CA,Eggs,212,2.97,2.45,110.24,7.32
2024-01-03,105,CA,Eggs,217,3.02,2.17,184.45,6.99
2024-01-04,105,CA,Eggs,226,3.27,2.13,257.64,3.44
2024-01-05,105,CA,Eggs,194,2.75,2.0,145.5,6.57
2024-01-06,105,CA,Eggs,206,2.87,2.12,154.5,7.2
2024-01-07,105,CA,Eggs,231,2.87,2.31,129.36,5.39
2024-01-08,105,CA,Eggs,190,2.99,1.98,191.9,5.22
2024-01-09,105,CA,Eggs,181,3.57,2.33,224.44,5.71
2024-01-10,105,CA,Eggs,227,3.23,2.33,204.3,1.85
2024-01-11,105,CA,Eggs,233,2.57,2.03,125.82,4.08
2024-01-12,105,CA,Eggs,207,2.91,2.39,107.64,3.12
2024-01-13,105,CA,Eggs,237,2.05,1.68,87.69,10.9
2024-01-14,105,CA,Eggs,245,2.56,2.07,120.05,3.87
2024-01-15,105,CA,Eggs,232,3.76,2.51,290.0,0.0
2024-01-16,105,CA,Eggs,240,2.62,1.87,180.0,4.9
2024-01-17,105,CA,Eggs,219,2.44,1.97,102.93,4.95
2024-01-18,105,CA,Eggs,201,2.93,2.26,134.67,0.0
2024-01-19,105,CA,Eggs,234,2.83,1.99,196.56,0.0
2024-01-20,105,CA,Eggs,226,2.35,1.74,137.86,5.2
2024-01-21,105,CA,Eggs,193,3.3,2.15,221.95,0.38
2024-01-22,105,CA,Eggs,211,3.23,2.11,236.32,1.14
2024-01-23,105,CA,Eggs,217,2.43,1.75,147.56,8.15
2024-01-24,105,CA,Eggs,252,3.51,2.61,226.8,5.46
2024-01-25,105,CA,Eggs,230,2.59,1.7,204.7,12.51
2024-01-26,105,CA,Eggs,228,3.0,1.96,237.12,11.19
2024-01-27,105,CA,Eggs,205,2.55,1.96,120.95,7.38
2024-01-28,105,CA,Eggs,186,3.39,2.26,210.18,0.0
2024-01-29,105,CA,Eggs,184,2.59,1.87,132.48,8.8
2024-01-30,105,CA,Eggs,190,2.73,1.78,180.5,1.97
2024-01-31,105,CA,Eggs,199,2.87,1.82,208.95,0.0
2024-02-01,105,CA,Eggs,239,2.9,1.88,243.78,3.38
2024-02-02,105,CA,Eggs,187,2.85,1.97,164.56,8.11
2024-02-03,105,CA,Eggs,211,3.12,1.99,238.43,0.0
2024-02-04,105,CA,Eggs,215,3.1,2.03,230.05,13.65
2024-02-05,105,CA,Eggs,142,3.16,2.09,151.94,14.59
2024-02-06,105,CA,Eggs,178,2.95,2.01,167.32,6.48
2024-02-07,105,CA,Eggs,172,3.01,1.99,175.44,3.31
2024-02-08,105,CA,Eggs,168,2.8,2.3,84.0,7.31
2024-02-09,105,CA,Eggs,184,3.5,2.22,235.52,3.68
2024-02-10,105,CA,Eggs,162,2.64,1.93,115.02,5.01
2024-02-11,105,CA,Eggs,155,2.96,1.95,156.55,2.42
2024-02-12,105,CA,Eggs,218,2.14,1.5,139.52,4.1
2024-02-13,105,CA,Eggs,210,3.05,2.08,203.7,8.77
2024-02-14,105,CA,Eggs,177,2.96,1.92,184.08,0.0
2024-02-15,105,CA,Eggs,179,2.6,1.9,125.3,1.0
2024-02-16,105,CA,Eggs,165,3.27,2.4,143.55,17.02
2024-02-17,105,CA,Eggs,179,2.84,1.96,157.52,0.0
2024-02-18,105,CA,Eggs,185,3.61,2.41,222.0,3.76
2024-02-19,105,CA,Eggs,129,3.44,2.19,161.25,9.93
2024-02-20,105,CA,Eggs,146,3.14,2.09,153.3,7.26
2024-02-21,105,CA,Eggs,178,2.92,1.9,181.56,10.08
2024-02-22,105,CA,Eggs,173,2.36,1.76,103.8,0.0
2024-02-23,105,CA,Eggs,208,3.4,2.18,253.76,5.44
2024-02-24,105,CA,Eggs,176,2.77,1.95,144.32,0.0
2024-02-25,105,CA,Eggs,178,2.27,1.63,113.92,1.32
2024-02-26,105,CA,Eggs,183,3.32,2.18,208.62,4.8
2024-02-27,105,CA,Eggs,208,3.2,2.32,183.04,10.29
2024-02-28,105,CA,Eggs,204,2.78,2.06,146.88,0.1
2024-02-29,105,CA,Eggs,212,2.91,2.39,110.24,6.71
2024-03-01,105,CA,Eggs,238,2.63,1.75,209.44,0.0
2024-03-02,105,CA,Eggs,219,2.7,2.11,129.21,11.57
2024-03-03,105,CA,Eggs,204,2.43,1.88,112.2,3.93
2024-03-04,105,CA,Eggs,177,2.38,1.83,97.35,9.86
2024-03-05,105,CA,Eggs,227,2.76,2.13,143.01,0.0
2024-03-06,105,CA,Eggs,205,2.84,1.81,211.15,10.88
2024-03-07,105,CA,Eggs,203,2.24,1.84,81.2,5.15
2024-03-08,105,CA,Eggs,203,3.27,2.35,186.76,1.33
2024-03-09,105,CA,Eggs,190,2.05,1.62,81.7,4.85
2024-03-10,105,CA,Eggs,208,2.63,1.77,178.88,10.95
2024-03-11,105,CA,Eggs,234,3.01,2.05,224.64,11.82
2024-03-12,105,CA,Eggs,236,2.65,1.89,179.36,0.0
2024-03-13,105,CA,Eggs,240,2.61,2.13,115.2,5.85
2024-03-14,105,CA,Eggs,207,2.93,2.18,155.25,1.22
2024-03-15,105,CA,Eggs,222,3.64,2.34,288.6,1.7
2024-03-16,105,CA,Eggs,193,2.69,1.84,164.05,9.97
2024-03-17,105,CA,Eggs,229,2.5,2.03,107.63,2.45
2024-03-18,105,CA,Eggs,234,2.78,1.88,210.6,6.53
2024-03-19,105,CA,Eggs,209,2.28,1.87,85.69,1.81
2024-03-20,105,CA,Eggs,215,2.75,2.04,152.65,6.18
2024-03-21,105,CA,Eggs,147,2.28,1.89,57.33,3.04
2024-03-22,105,CA,Eggs,250,2.66,1.84,205.0,5.81
2024-03-23,105,CA,Eggs,248,2.77,1.79,243.04,6.97
2024-03-24,105,CA,Eggs,200,2.85,1.95,180.0,0.98
2024-03-25,105,CA,Eggs,200,4.05,2.6,290.0,9.22
2024-03-26,105,CA,Eggs,234,3.04,2.15,208.26,0.0
2024-03-27,105,CA,Eggs,218,3.41,2.27,248.52,0.73
2024-03-28,105,CA,Eggs,227,3.46,2.19,288.29,14.26
2024-03-29,105,CA,Eggs,196,2.29,1.83,90.16,3.19
2024-03-30,105,CA,Eggs,231,2.22,1.69,122.43,0.0
2024-03-31,105,CA,Eggs,201,2.53,1.97,112.56,5.04
2024-01-01,105,CA,Apples,221,3.51,2.25,278.46,0.0
2024-01-02,105,CA,Apples,246,2.74,2.16,142.68,0.0
2024-01-03,105,CA,Apples,230,3.58,2.28,299.0,4.68
2024-01-04,105,CA,Apples,220,3.71,2.58,248.6,3.33
2024-01-05,105,CA,Apples,243,2.87,1.93,228.42,8.8
2024-01-06,105,CA,Apples,198,3.85,2.63,241.56,5.71
2024-01-07,105,CA,Apples,204,3.0,2.49,104.04,9.47
2024-01-08,105,CA,Apples,232,3.4,2.15,290.0,2.58
2024-01-09,105,CA,Apples,221,3.34,2.35,218.79,8.75
2024-01-10,105,CA,Apples,182,3.89,2.43,265.72,3.55
2024-01-11,105,CA,Apples,207,2.83,2.21,128.34,3.93
2024-01-12,105,CA,Apples,153,3.42,2.22,183.6,0.62
2024-01-13,105,CA,Apples,237,3.44,2.2,293.88,3.92
2024-01-14,105,CA,Apples,258,3.38,2.56,211.56,9.51
2024-01-15,105,CA,Apples,217,3.56,2.47,236.53,3.83
2024-01-16,105,CA,Apples,224,3.89,2.44,324.8,2.02
2024-01-17,105,CA,Apples,257,3.54,2.33,310.97,8.09
2024-01-18,105,CA,Apples,256,3.99,2.57,363.52,0.0
2024-01-19,105,CA,Apples,235,3.97,2.53,338.4,9.46
2024-01-20,105,CA,Apples,203,3.21,2.23,198.94,9.97
2024-01-21,105,CA,Apples,209,3.34,2.3,217.36,12.88
2024-01-22,105,CA,Apples,222,2.96,2.21,166.5,0.61
2024-01-23,105,CA,Apples,228,2.84,2.09,171.0,3.76
2024-01-24,105,CA,Apples,226,3.77,2.62,259.9,8.34
2024-01-25,105,CA,Apples,203,4.03,2.6,290.29,3.5
2024-01-26,105,CA,Apples,190,3.16,2.32,159.6,12.19
2024-01-27,105,CA,Apples,216,3.34,2.36,211.68,13.19
2024-01-28,105,CA,Apples,182,2.64,2.1,98.28,0.0
2024-01-29,105,CA,Apples,215,3.58,2.39,255.85,12.71
2024-01-30,105,CA,Apples,210,3.47,2.28,249.9,5.01
2024-01-31,105,CA,Apples,205,2.62,2.03,120.95,18.55
2024-02-01,105,CA,Apples,210,3.22,2.4,172.2,8.08
2024-02-02,105,CA,Apples,211,3.65,2.33,278.52,1.84
2024-02-03,105,CA,Apples,207,3.68,2.44,256.68,0.95
2024-02-04,105,CA,Apples,221,3.69,2.42,280.67,8.65
2024-02-05,105,CA,Apples,218,3.12,2.36,165.68,6.58
2024-02-06,105,CA,Apples,204,2.8,2.21,120.36,5.27
2024-02-07,105,CA,Apples,188,3.12,2.17,178.6,16.59
2024-02-08,105,CA,Apples,156,3.21,2.1,173.16,11.57
2024-02-09,105,CA,Apples,197,2.75,2.15,118.2,8.04
2024-02-10,105,CA,Apples,210,2.88,2.35,111.3,17.99
2024-02-11,105,CA,Apples,145,3.58,2.5,156.6,10.83
2024-02-12,105,CA,Apples,197,3.25,2.32,183.21,3.55
2024-02-13,105,CA,Apples,187,3.67,2.52,215.05,8.01
2024-02-14,105,CA,Apples,198,3.01,2.16,168.3,3.86
2024-02-15,105,CA,Apples,159,3.39,2.28,176.49,10.08
2024-02-16,105,CA,Apples,180,4.12,2.88,223.2,5.97
2024-02-17,105,CA,Apples,179,3.78,2.38,250.6,1.81
2024-02-18,105,CA,Apples,178,3.59,2.58,179.78,5.57
2024-02-19,105,CA,Apples,164,3.16,2.17,162.36,2.75
2024-02-20,105,CA,Apples,182,3.51,2.6,165.62,0.0
2024-02-21,105,CA,Apples,176,2.96,2.39,100.32,0.0
2024-02-22,105,CA,Apples,167,3.46,2.22,207.08,1.02
2024-02-23,105,CA,Apples,190,3.41,2.33,205.2,2.22
2024-02-24,105,CA,Apples,196,3.84,2.7,223.44,13.2
2024-02-25,105,CA,Apples,152,3.4,2.47,141.36,4.11
2024-02-26,105,CA,Apples,195,3.07,2.28,154.05,5.59
2024-02-27,105,CA,Apples,198,3.42,2.24,233.64,0.52
2024-02-28,105,CA,Apples,188,3.57,2.41,218.08,7.99
2024-02-29,105,CA,Apples,217,3.14,2.26,190.96,6.42
2024-03-01,105,CA,Apples,222,3.95,2.59,301.92,4.71
2024-03-02,105,CA,Apples,201,3.75,2.4,271.35,0.0
2024-03-03,105,CA,Apples,204,3.9,2.51,283.56,8.21
2024-03-04,105,CA,Apples,205,2.89,2.4,100.45,0.88
2024-03-05,105,CA,Apples,227,3.01,2.34,152.09,3.62
2024-03-06,105,CA,Apples,208,3.12,2.35,160.16,2.76
2024-03-07,105,CA,Apples,230,3.49,2.28,278.3,12.96
2024-03-08,105,CA,Apples,249,3.39,2.18,301.29,5.35
2024-03-09,105,CA,Apples,208,3.22,2.29,193.44,15.01
2024-03-10,105,CA,Apples,217,3.08,2.43,141.05,7.71
2024-03-11,105,CA,Apples,204,2.78,2.19,120.36,0.0
2024-03-12,105,CA,Apples,208,2.32,1.79,110.24,7.72
2024-03-13,105,CA,Apples,267,2.87,2.39,128.16,0.0
2024-03-14,105,CA,Apples,214,3.35,2.27,231.12,0.0
2024-03-15,105,CA,Apples,245,3.05,2.52,129.85,0.0
2024-03-16,105,CA,Apples,242,3.73,2.66,258.94,14.51
2024-03-17,105,CA,Apples,285,3.03,2.18,242.25,19.12
2024-03-18,105,CA,Apples,220,2.75,2.24,112.2,6.64
2024-03-19,105,CA,Apples,215,3.79,2.44,290.25,0.0
2024-03-20,105,CA,Apples,221,3.87,2.62,276.25,4.71
2024-03-21,105,CA,Apples,227,3.23,2.45,177.06,10.85
2024-03-22,105,CA,Apples,190,3.43,2.48,180.5,3.66
2024-03-23,105,CA,Apples,224,3.93,2.57,304.64,0.0
2024-03-24,105,CA,Apples,199,2.63,1.97,131.34,2.25
2024-03-25,105,CA,Apples,244,3.0,2.34,161.04,0.0
2024-03-26,105,CA,Apples,205,2.72,2.06,135.3,0.0
2024-03-27,105,CA,Apples,220,2.69,2.12,125.4,10.56
2024-03-28,105,CA,Apples,209,3.2,2.38,171.38,3.61
2024-03-29,105,CA,Apples,223,3.13,2.52,136.03,6.68
2024-03-30,105,CA,Apples,216,3.0,2.32,146.88,7.71
2024-03-31,105,CA,Apples,196,3.43,2.36,209.72,3.63
2024-01-01,105,CA,Bread,183,0.79,0.5,53.07,7.34
2024-01-02,105,CA,Bread,221,1.27,0.87,88.4,0.0
2024-01-03,105,CA,Bread,223,0.79,0.57,49.06,8.0
2024-01-04,105,CA,Bread,182,1.0,0.67,60.06,6.57
2024-01-05,105,CA,Bread,173,1.15,0.76,67.47,11.73
2024-01-06,105,CA,Bread,202,1.37,0.91,92.92,4.05
2024-01-07,105,CA,Bread,224,0.26,0.19,15.68,17.09
2024-01-08,105,CA,Bread,239,0.9,0.58,76.48,0.0
2024-01-09,105,CA,Bread,217,0.49,0.35,30.38,7.22
